Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A71	14	GERZAT	A19	3	SAVIGNY SUR CLAIRIS	47,70	72,70	118,20	152,30	26,50
A71	14	GERZAT	A85	13	SELLES SUR CHER	23,00	36,10	55,20	76,50	14,10
A71	14	GERZAT	A10	-	TOURS CENTRE (MONNAIE)	40,30	64,30	97,20	132,00	24,10
A71	14	GERZAT	A85	-	VEIGNE	30,00	48,50	77,20	101,00	18,70
A71	14	GERZAT	A71	6	VIERZON EST	17,70	27,70	42,00	56,80	11,00
A71	14	GERZAT	A71	5	VIERZON NORD	18,00	28,20	44,70	59,50	11,10
A19	-	GONDREVILLE LA FRANCHE NORD	A10	11	ALLAINVILLE	17,40	25,90	45,50	56,60	9,10
A19	-	GONDREVILLE LA FRANCHE NORD	A42	8	AMBERIEU EN BUGEY	37,90	58,10	90,40	122,00	21,80
A19	-	GONDREVILLE LA FRANCHE NORD	A39	7.1	ARLAY	32,40	50,20	79,60	106,10	18,20
A19	-	GONDREVILLE LA FRANCHE NORD	A10	13	ARTENAY	13,30	19,10	34,00	43,80	6,60
A19	-	GONDREVILLE LA FRANCHE NORD	A6	19	AUXERRE NORD	11,50	16,90	26,20	32,80	5,50
A19	-	GONDREVILLE LA FRANCHE NORD	A6	20	AUXERRE SUD	11,50	16,90	26,20	32,80	5,50
A19	-	GONDREVILLE LA FRANCHE NORD	A19	6	AUXY	1,90	2,70	4,90	6,10	0,90
A19	-	GONDREVILLE LA FRANCHE NORD	A6	22	AVALLON	15,30	23,20	36,60	47,70	8,30
A19	-	GONDREVILLE LA FRANCHE NORD	A42	6	BALAN	38,80	60,00	93,10	125,10	22,40
A19	-	GONDREVILLE LA FRANCHE NORD	A4	-	BARRIERE DE MONTREUIL AUX LIONS	39,20	57,90	90,50	118,80	21,90
A19	-	GONDREVILLE LA FRANCHE NORD	A36	5	BAUME-LES-DAMES	35,40	54,80	85,60	115,70	20,40
A19	-	GONDREVILLE LA FRANCHE NORD	A4	-	BEAUMONT	39,40	59,30	93,10	121,90	21,60
A19	-	GONDREVILLE LA FRANCHE NORD	A6	24	BEAUNE NORD	23,40	36,00	56,30	74,00	13,10
A19	-	GONDREVILLE LA FRANCHE NORD	A6	24.1	BEAUNE SUD	24,60	37,60	58,80	77,90	13,70
A19	-	GONDREVILLE LA FRANCHE NORD	A39	10	BEAUPONT	35,60	55,20	87,10	117,00	20,60
A19	-	GONDREVILLE LA FRANCHE NORD	A39	8	BEAUREPAIRE	33,60	51,90	81,60	110,30	18,90
A19	-	GONDREVILLE LA FRANCHE NORD	A40	10	BELLEGARDE	44,60	69,20	107,90	146,10	25,80
A19	-	GONDREVILLE LA FRANCHE NORD	A6	30	BELLEVILLE SUR SAONE	33,70	51,80	80,30	108,00	18,90
A19	-	GONDREVILLE LA FRANCHE NORD	A391	-	BERSAILLIN	32,20	48,90	78,20	104,50	18,10
A19	-	GONDREVILLE LA FRANCHE NORD	A36	4.1	BESANCON EST	32,70	51,30	80,50	108,70	18,70
A19	-	GONDREVILLE LA FRANCHE NORD	A36	4	BESANCON NORD	32,70	50,20	78,90	105,90	18,30
A19	-	GONDREVILLE LA FRANCHE NORD	A36	3	BESANCON OUEST	32,70	49,70	78,40	104,80	18,20
A19	-	GONDREVILLE LA FRANCHE NORD	A42	-	BEYNOST	41,20	63,90	98,90	133,70	24,10
A19	-	GONDREVILLE LA FRANCHE NORD	A6	23	BIERRE-LES-SEMUR	17,40	25,70	40,90	53,70	9,30
A19	-	GONDREVILLE LA FRANCHE NORD	A85	11	BLERE	30,10	45,60	75,60	96,30	16,50
A19	-	GONDREVILLE LA FRANCHE NORD	A10	17	BLOIS	20,20	29,90	51,10	65,40	10,70
A19	-	GONDREVILLE LA FRANCHE NORD	A40	5	BOURG NORD	33,90	52,30	80,50	108,70	19,30
A19	-	GONDREVILLE LA FRANCHE NORD	A40	7	BOURG SUD	35,10	54,50	84,50	113,60	20,60
A19	-	GONDREVILLE LA FRANCHE NORD	A71	7	BOURGES	26,70	40,50	68,00	86,80	14,60
A19	-	GONDREVILLE LA FRANCHE NORD	A31	9	BULGNEVILLE	27,60	42,10	65,20	88,10	15,20
A19	-	GONDREVILLE LA FRANCHE NORD	A6	25	CHALON NORD	27,00	41,50	63,50	84,90	14,90
A19	-	GONDREVILLE LA FRANCHE NORD	A6	26	CHALON SUD	27,00	41,50	63,50	84,90	14,90
A19	-	GONDREVILLE LA FRANCHE NORD	A4	27	CHALONS - LA VEUVE	25,70	39,10	63,00	80,60	14,30
A19	-	GONDREVILLE LA FRANCHE NORD	A26	22	CHARMONT	18,40	27,80	43,60	57,40	9,80
A19	-	GONDREVILLE LA FRANCHE NORD	A10	18	CHATEAU-RENAULT	23,10	34,10	56,60	73,80	12,70
A19	-	GONDREVILLE LA FRANCHE NORD	A4	20	CHATEAU-THIERRY	34,60	51,40	80,80	107,40	19,20
A19	-	GONDREVILLE LA FRANCHE NORD	A31	10	CHATENOIS	28,00	42,80	66,80	90,00	15,80
A19	-	GONDREVILLE LA FRANCHE NORD	A5	16	CHATILLON-LABORDE	14,50	21,80	33,60	43,60	7,70
A19	-	GONDREVILLE LA FRANCHE NORD	A5	24	CHAUMONT-SEMOUTIERS	20,80	31,50	49,60	65,90	11,20
A19	-	GONDREVILLE LA FRANCHE NORD	A39	6	CHOISEY	29,10	44,70	70,00	93,80	16,30
A19	-	GONDREVILLE LA FRANCHE NORD	A71	-	CLERMONT	45,10	67,80	112,60	149,00	25,10
A19	-	GONDREVILLE LA FRANCHE NORD	A4	29.1	CLERMONT EN ARGONNE	29,80	45,50	71,20	93,10	16,80
A19	-	GONDREVILLE LA FRANCHE NORD	A31	11	COLOMBEY-LES-BELLES	30,70	46,60	72,90	99,10	16,90
A19	-	GONDREVILLE LA FRANCHE NORD	A71	12.1	COMBRONDE	40,20	60,60	100,50	132,00	22,40
A19	-	GONDREVILLE LA FRANCHE NORD	A6	17	COURTENAY	7,10	10,20	15,80	18,60	3,10
A19	-	GONDREVILLE LA FRANCHE NORD	A39	-	CRIMOLOIS	27,90	42,50	67,30	89,00	15,80
A19	-	GONDREVILLE LA FRANCHE NORD	A79	-	DEUX-CHAISES	36,70	56,00	92,90	121,80	20,50
A19	-	GONDREVILLE LA FRANCHE NORD	A311	-	DIJON SUD	27,20	41,90	64,80	86,50	15,00
A19	-	GONDREVILLE LA FRANCHE NORD	A31	4	DIJON-ARC SUR TILLE	28,70	44,20	68,50	91,50	16,10
A19	-	GONDREVILLE LA FRANCHE NORD	A36	2	DOLE	29,10	44,70	70,00	93,80	16,30
A19	-	GONDREVILLE LA FRANCHE NORD	A4	21	DORMANS	32,00	47,90	75,40	99,10	17,90
A19	-	GONDREVILLE LA FRANCHE NORD	A89	22	EGLETONS	53,90	82,00	130,30	174,90	30,70
A19	-	GONDREVILLE LA FRANCHE NORD	A40	11	ELOISE / ANNECY	46,00	71,50	111,20	150,80	26,80
A19	-	GONDREVILLE LA FRANCHE NORD	A4	23	EPERNAY	29,20	43,50	69,40	90,30	15,90
A19	-	GONDREVILLE LA FRANCHE NORD	A19	7	ESCRENNES	4,90	7,80	14,20	18,70	2,30
A19	-	GONDREVILLE LA FRANCHE NORD	A85	10	ESVRES	31,40	47,90	79,30	100,50	17,30
A19	-	GONDREVILLE LA FRANCHE NORD	A40	2	FEILLENS	31,30	48,80	75,90	102,20	18,00
A19	-	GONDREVILLE LA FRANCHE NORD	A6	-	FLEURY-EN-BIERE	13,10	19,80	30,20	38,40	6,70
A19	-	GONDREVILLE LA FRANCHE NORD	A6	15	FONTAINEBLEAU	10,60	15,50	24,30	29,50	5,10
A19	-	GONDREVILLE LA FRANCHE NORD	A19	5	FONTENAY SUR LOING	1,00	1,40	2,30	3,10	0,50
A19	-	GONDREVILLE LA FRANCHE NORD	A71	9	FORET DE TRONCAIS	32,70	49,90	82,10	106,10	18,30
A19	-	GONDREVILLE LA FRANCHE NORD	A5	17	FORGES	12,20	17,70	27,40	35,20	5,80
A19	-	GONDREVILLE LA FRANCHE NORD	A4	32	FRESNES EN WOEVRE	34,30	52,60	82,50	107,80	19,20
A19	-	GONDREVILLE LA FRANCHE NORD	A719	-	GANNAT	39,90	60,50	99,50	131,30	22,30
A19	-	GONDREVILLE LA FRANCHE NORD	A36	2.1	GENDREY	30,20	46,60	73,40	98,80	17,20
A19	-	GONDREVILLE LA FRANCHE NORD	A71	14	GERZAT	41,60	63,50	103,60	135,40	23,50
A19	-	GONDREVILLE LA FRANCHE NORD	A404	-	GROISSIAT	41,60	64,50	100,90	136,30	24,30
A19	-	GONDREVILLE LA FRANCHE NORD	A31	-	GYE	32,90	49,60	77,00	104,40	18,10
A19	-	GONDREVILLE LA FRANCHE NORD	A10	12	JANVILLE (ALLAINES)	14,40	21,00	36,50	47,20	7,40
A19	-	GONDREVILLE LA FRANCHE NORD	A4	33	JARNY	35,90	55,30	85,20	109,70	20,30
A19	-	GONDREVILLE LA FRANCHE NORD	A6	18	JOIGNY	8,70	12,50	19,20	23,40	4,00
A19	-	GONDREVILLE LA FRANCHE NORD	A36	6	L'ISLE-SUR-LE-DOUBS	36,90	56,90	89,00	120,10	21,10
A19	-	GONDREVILLE LA FRANCHE NORD	A432	-	LA BOISSE	42,70	66,10	102,90	139,10	24,90
A19	-	GONDREVILLE LA FRANCHE NORD	A42	5.1	LA BOISSE - MONTLUEL	40,40	62,10	94,20	126,90	23,40
A19	-	GONDREVILLE LA FRANCHE NORD	A432	-	LA COTIERE	41,10	63,20	98,30	131,10	24,00
A19	-	GONDREVILLE LA FRANCHE NORD	A404	9	LA CROIX-CHALON	39,90	61,90	96,70	130,80	23,20
A19	-	GONDREVILLE LA FRANCHE NORD	A71	3	LAMOTTE BEUVRON	18,90	27,70	47,50	61,30	10,10
A19	-	GONDREVILLE LA FRANCHE NORD	A31	7	LANGRES NORD	22,80	34,10	52,40	70,80	12,40
A19	-	GONDREVILLE LA FRANCHE NORD	A31	6	LANGRES SUD	23,60	35,50	55,00	73,40	13,10
A19	-	GONDREVILLE LA FRANCHE NORD	A39	9	LE MIROIR	34,60	53,30	84,10	112,60	19,80
A19	-	GONDREVILLE LA FRANCHE NORD	A5	-	LES EPRUNES	15,50	23,90	37,30	49,20	8,50
A19	-	GONDREVILLE LA FRANCHE NORD	A6	28	MACON NORD	31,20	48,10	74,00	99,40	17,60
A19	-	GONDREVILLE LA FRANCHE NORD	A6	29	MACON SUD	32,10	49,50	76,30	102,50	18,10
A19	-	GONDREVILLE LA FRANCHE NORD	A5	22	MAGNANT	17,60	26,30	40,80	54,40	9,30
A19	-	GONDREVILLE LA FRANCHE NORD	A89	27	MANZAT	41,50	63,70	103,50	135,90	23,50
A19	-	GONDREVILLE LA FRANCHE NORD	A5	18	MAROLLES-SUR-SEINE	12,20	17,70	27,40	35,20	5,80
A19	-	GONDREVILLE LA FRANCHE NORD	A10	16	MER	18,80	26,80	45,70	58,80	9,90
A19	-	GONDREVILLE LA FRANCHE NORD	A10	15	MEUNG	16,70	24,10	40,50	52,90	8,60
A19	-	GONDREVILLE LA FRANCHE NORD	A26	18	MONT CHOISY	23,80	36,30	58,10	75,70	13,30
A19	-	GONDREVILLE LA FRANCHE NORD	A31	8	MONTIGNY-LE-ROI	24,50	36,60	57,30	77,30	13,50
A19	-	GONDREVILLE LA FRANCHE NORD	A71	10	MONTLUCON	35,00	53,50	87,80	114,80	19,50
A19	-	GONDREVILLE LA FRANCHE NORD	A71	11	MONTMARAULT	36,30	55,50	92,10	120,60	20,20
A19	-	GONDREVILLE LA FRANCHE NORD	A4	19	MONTREUIL AUX LIONS	37,10	54,70	85,40	110,80	20,40
A19	-	GONDREVILLE LA FRANCHE NORD	A6	16	NEMOURS	10,60	15,50	24,30	29,50	5,10
A19	-	GONDREVILLE LA FRANCHE NORD	A6	21	NITRY	13,50	20,20	31,20	40,90	6,90
A19	-	GONDREVILLE LA FRANCHE NORD	A31	1	NUITS-SAINT-GEORGES	25,50	39,10	61,30	81,50	14,20
A19	-	GONDREVILLE LA FRANCHE NORD	A71	2	OLIVET	15,50	22,50	39,00	49,30	8,10
A19	-	GONDREVILLE LA FRANCHE NORD	A71	1	ORLEANS CENTRE	14,80	21,60	37,20	46,90	7,50
A19	-	GONDREVILLE LA FRANCHE NORD	A10	14	ORLEANS NORD	14,00	20,20	35,20	45,20	7,10
A19	-	GONDREVILLE LA FRANCHE NORD	A26	-	ORMES	30,60	45,80	72,20	94,20	16,40
A19	-	GONDREVILLE LA FRANCHE NORD	A10	-	PARIS (LA FOLIE BESSIN)	22,60	32,00	56,50	73,10	12,00
A19	-	GONDREVILLE LA FRANCHE NORD	A42	7	PEROUGES	38,80	60,00	93,10	125,10	22,40
A19	-	GONDREVILLE LA FRANCHE NORD	A42	9	PONT D'AIN	36,40	56,70	88,90	119,20	21,20
A19	-	GONDREVILLE LA FRANCHE NORD	A6	-	POUILLY-EN-AUXOIS	20,90	31,80	49,30	66,30	11,20
A19	-	GONDREVILLE LA FRANCHE NORD	A4	-	REIMS - TAISSY	29,50	44,00	70,40	91,90	16,00
A19	-	GONDREVILLE LA FRANCHE NORD	A4	22	REIMS - TINQUEUX	31,10	46,50	72,80	96,20	17,00
A19	-	GONDREVILLE LA FRANCHE NORD	A40	3	REPLONGES	31,30	48,80	75,90	102,20	18,00
A19	-	GONDREVILLE LA FRANCHE NORD	A71	13	RIOM	41,40	63,40	103,30	135,20	23,30
A19	-	GONDREVILLE LA FRANCHE NORD	A31	8.1	ROBECOURT	26,10	40,00	61,90	83,50	14,50
A19	-	GONDREVILLE LA FRANCHE NORD	A85	14	ROMORANTIN	24,40	36,80	60,80	79,00	13,00
A19	-	GONDREVILLE LA FRANCHE NORD	A85	12	SAINT AIGNAN SUR CHER	27,10	41,10	67,50	88,60	14,60
A19	-	GONDREVILLE LA FRANCHE NORD	A71	8	SAINT AMAND	30,40	46,20	76,50	98,10	16,70
A19	-	GONDREVILLE LA FRANCHE NORD	A19	1	SAINT DENIS-LES-SENS	9,30	13,80	20,90	25,40	4,40
A19	-	GONDREVILLE LA FRANCHE NORD	A4	28	SAINT ETIENNE AU TEMPLE	25,70	39,40	63,40	83,40	14,40
A19	-	GONDREVILLE LA FRANCHE NORD	A40	4	SAINT GENIS	35,70	55,00	83,70	112,40	20,30
A19	-	GONDREVILLE LA FRANCHE NORD	A5	15	SAINT GERMAIN-LAXIS	14,50	21,80	33,60	43,60	7,70
A19	-	GONDREVILLE LA FRANCHE NORD	A26	17	SAINT GIBRIEN	24,50	37,40	59,80	78,40	13,70
A19	-	GONDREVILLE LA FRANCHE NORD	A19	4	SAINT HILAIRE LES ANDRESIS	3,40	5,00	8,70	10,70	1,70
A19	-	GONDREVILLE LA FRANCHE NORD	A40	8	SAINT MARTIN-DU-FRESNE	39,60	61,80	95,20	129,10	23,20
A19	-	GONDREVILLE LA FRANCHE NORD	A36	-	SAINT MAURICE	41,30	63,80	100,90	137,00	24,10
A19	-	GONDREVILLE LA FRANCHE NORD	A5	21	SAINT THIBAULT	15,00	22,60	35,70	46,80	8,10
A19	-	GONDREVILLE LA FRANCHE NORD	A4	29	SAINTE MENEHOULD	27,90	43,10	69,00	90,80	15,90
A19	-	GONDREVILLE LA FRANCHE NORD	A71	4	SALBRIS	20,50	30,70	51,80	67,60	10,90
A19	-	GONDREVILLE LA FRANCHE NORD	A19	3	SAVIGNY SUR CLAIRIS	3,90	5,90	10,30	12,90	2,00
A19	-	GONDREVILLE LA FRANCHE NORD	A85	13	SELLES SUR CHER	26,20	39,50	64,90	84,70	14,00
A19	-	GONDREVILLE LA FRANCHE NORD	A36	1	SEURRE	26,70	41,10	63,40	85,10	14,80
A19	-	GONDREVILLE LA FRANCHE NORD	A39	5	SOIRANS	28,30	43,20	68,20	90,10	16,20
A19	-	GONDREVILLE LA FRANCHE NORD	A26	20	SOMMESOUS	21,70	33,00	52,40	68,60	11,80
A19	-	GONDREVILLE LA FRANCHE NORD	A89	-	ST GERMAIN LES VERGNES	59,30	90,80	142,70	191,40	34,10
A19	-	GONDREVILLE LA FRANCHE NORD	A89	25	ST JULIEN / SANCY	46,20	71,00	114,40	150,50	26,40
A19	-	GONDREVILLE LA FRANCHE NORD	A40	9	SYLANS	40,30	62,70	96,80	131,20	23,50
A19	-	GONDREVILLE LA FRANCHE NORD	A26	23	THENNELIERES	16,30	24,60	37,20	48,80	8,90
A19	-	GONDREVILLE LA FRANCHE NORD	A31	5	TIL CHATEL	26,00	38,80	61,70	83,20	14,30
A19	-	GONDREVILLE LA FRANCHE NORD	A5	20	TORVILLIERS	14,50	21,80	33,90	43,90	7,70
A19	-	GONDREVILLE LA FRANCHE NORD	A6	27	TOURNUS	28,50	43,90	68,00	90,40	16,10
A19	-	GONDREVILLE LA FRANCHE NORD	A10	-	TOURS CENTRE (MONNAIE)	27,30	40,10	65,60	85,90	15,10
A19	-	GONDREVILLE LA FRANCHE NORD	A89	21	TULLE EST	56,70	86,50	136,30	180,40	32,30
A19	-	GONDREVILLE LA FRANCHE NORD	A89	20	TULLE NORD	57,50	87,90	137,20	185,40	32,70
A19	-	GONDREVILLE LA FRANCHE NORD	A6	14	URY	11,40	16,60	25,60	31,70	5,60
A19	-	GONDREVILLE LA FRANCHE NORD	A89	24	USSEL EST	49,00	75,50	120,80	160,00	27,70
A19	-	GONDREVILLE LA FRANCHE NORD	A89	23	USSEL OUEST	51,10	77,90	124,80	166,10	29,10
A19	-	GONDREVILLE LA FRANCHE NORD	A406	-	VAL DE SAONE	38,20	57,40	91,00	122,60	21,50
A19	-	GONDREVILLE LA FRANCHE NORD	A26	21	VALLEE DE L'AUBE	19,60	29,80	46,70	61,40	10,60
A19	-	GONDREVILLE LA FRANCHE NORD	A26	19	VATRY	22,30	33,60	52,50	70,10	12,00
A19	-	GONDREVILLE LA FRANCHE NORD	A85	-	VEIGNE	32,80	50,30	83,40	106,40	18,10
A19	-	GONDREVILLE LA FRANCHE NORD	A4	31	VERDUN	34,30	52,60	82,50	107,80	19,20
A19	-	GONDREVILLE LA FRANCHE NORD	A71	6	VIERZON EST	23,40	34,40	59,20	75,60	12,70
A19	-	GONDREVILLE LA FRANCHE NORD	A71	5	VIERZON NORD	22,60	33,70	58,50	75,10	12,10
A19	-	GONDREVILLE LA FRANCHE NORD	A5	23	VILLE SOUS LA FERTE	19,10	29,00	45,80	60,30	10,20
A19	-	GONDREVILLE LA FRANCHE NORD	A6	31.1	VILLEFRANCHE NORD	34,60	52,70	83,50	112,00	19,90
A19	-	GONDREVILLE LA FRANCHE NORD	A6	-	VILLEFRANCHE-LIMAS	38,50	59,00	91,50	123,30	21,80
A19	-	GONDREVILLE LA FRANCHE NORD	A6	31.2	VILLEFRANCHE-VILLE	35,20	54,20	84,30	113,00	20,20
A19	-	GONDREVILLE LA FRANCHE NORD	A19	2	VILLENEUVE-DONDAGRE	8,10	11,90	18,20	22,10	3,70
A19	-	GONDREVILLE LA FRANCHE NORD	A40	6	VIRIAT	34,00	52,40	81,10	109,70	20,00
A19	-	GONDREVILLE LA FRANCHE NORD	A40	-	VIRY	50,20	78,70	122,30	165,20	29,50
A19	-	GONDREVILLE LA FRANCHE NORD	A4	30	VOIE SACREE	31,80	48,70	74,80	99,10	17,80
A19	-	GONDREVILLE LA FRANCHE NORD	A5	19	VULAINES	12,40	17,70	27,40	35,10	5,90
A19	-	GONDREVILLE LA FRANCHE NORD	A89	26	VULCANIA-BROMONT	43,80	66,90	108,60	143,20	24,80
A19	-	GONDREVILLE LA FRANCHE SUD	A10	11	ALLAINVILLE	21,70	32,30	55,80	70,60	11,70
A19	-	GONDREVILLE LA FRANCHE SUD	A42	8	AMBERIEU EN BUGEY	42,20	64,50	100,70	136,00	24,40
A19	-	GONDREVILLE LA FRANCHE SUD	A39	7.1	ARLAY	36,70	56,60	89,90	120,10	20,80
A19	-	GONDREVILLE LA FRANCHE SUD	A10	13	ARTENAY	17,60	25,50	44,30	57,80	9,20
A19	-	GONDREVILLE LA FRANCHE SUD	A6	19	AUXERRE NORD	15,80	23,30	36,50	46,80	8,10
A19	-	GONDREVILLE LA FRANCHE SUD	A6	20	AUXERRE SUD	15,80	23,30	36,50	46,80	8,10
A19	-	GONDREVILLE LA FRANCHE SUD	A19	6	AUXY	6,20	9,10	15,20	20,10	3,50
A19	-	GONDREVILLE LA FRANCHE SUD	A6	22	AVALLON	19,60	29,60	46,90	61,70	10,90
A19	-	GONDREVILLE LA FRANCHE SUD	A42	6	BALAN	43,10	66,40	103,40	139,10	25,00
A19	-	GONDREVILLE LA FRANCHE SUD	A4	-	BARRIERE DE MONTREUIL AUX LIONS	43,50	64,30	100,80	132,80	24,50
A19	-	GONDREVILLE LA FRANCHE SUD	A36	5	BAUME-LES-DAMES	39,70	61,20	95,90	129,70	23,00
A19	-	GONDREVILLE LA FRANCHE SUD	A4	-	BEAUMONT	43,70	65,70	103,40	135,90	24,20
A19	-	GONDREVILLE LA FRANCHE SUD	A6	24	BEAUNE NORD	27,70	42,40	66,60	88,00	15,70
A19	-	GONDREVILLE LA FRANCHE SUD	A6	24.1	BEAUNE SUD	28,90	44,00	69,10	91,90	16,30
A19	-	GONDREVILLE LA FRANCHE SUD	A39	10	BEAUPONT	39,90	61,60	97,40	131,00	23,20
A19	-	GONDREVILLE LA FRANCHE SUD	A39	8	BEAUREPAIRE	37,90	58,30	91,90	124,30	21,50
A19	-	GONDREVILLE LA FRANCHE SUD	A40	10	BELLEGARDE	48,90	75,60	118,20	160,10	28,40
A19	-	GONDREVILLE LA FRANCHE SUD	A6	30	BELLEVILLE SUR SAONE	38,00	58,20	90,60	122,00	21,50
A19	-	GONDREVILLE LA FRANCHE SUD	A391	-	BERSAILLIN	36,50	55,30	88,50	118,50	20,70
A19	-	GONDREVILLE LA FRANCHE SUD	A36	4.1	BESANCON EST	37,00	57,70	90,80	122,70	21,30
A19	-	GONDREVILLE LA FRANCHE SUD	A36	4	BESANCON NORD	37,00	56,60	89,20	119,90	20,90
A19	-	GONDREVILLE LA FRANCHE SUD	A36	3	BESANCON OUEST	37,00	56,10	88,70	118,80	20,80
A19	-	GONDREVILLE LA FRANCHE SUD	A42	-	BEYNOST	45,50	70,30	109,20	147,70	26,70
A19	-	GONDREVILLE LA FRANCHE SUD	A6	23	BIERRE-LES-SEMUR	21,70	32,10	51,20	67,70	11,90
A19	-	GONDREVILLE LA FRANCHE SUD	A85	11	BLERE	34,40	52,00	85,90	110,30	19,10
A19	-	GONDREVILLE LA FRANCHE SUD	A10	17	BLOIS	24,50	36,30	61,40	79,40	13,30
A19	-	GONDREVILLE LA FRANCHE SUD	A40	5	BOURG NORD	38,20	58,70	90,80	122,70	21,90
A19	-	GONDREVILLE LA FRANCHE SUD	A40	7	BOURG SUD	39,40	60,90	94,80	127,60	23,20
A19	-	GONDREVILLE LA FRANCHE SUD	A71	7	BOURGES	31,00	46,90	78,30	100,80	17,20
A19	-	GONDREVILLE LA FRANCHE SUD	A31	9	BULGNEVILLE	31,90	48,50	75,50	102,10	17,80
A19	-	GONDREVILLE LA FRANCHE SUD	A6	25	CHALON NORD	31,30	47,90	73,80	98,90	17,50
A19	-	GONDREVILLE LA FRANCHE SUD	A6	26	CHALON SUD	31,30	47,90	73,80	98,90	17,50
A19	-	GONDREVILLE LA FRANCHE SUD	A4	27	CHALONS - LA VEUVE	30,00	45,50	73,30	94,60	16,90
A19	-	GONDREVILLE LA FRANCHE SUD	A26	22	CHARMONT	22,70	34,20	53,90	71,40	12,40
A19	-	GONDREVILLE LA FRANCHE SUD	A10	18	CHATEAU-RENAULT	27,40	40,50	66,90	87,80	15,30
A19	-	GONDREVILLE LA FRANCHE SUD	A4	20	CHATEAU-THIERRY	38,90	57,80	91,10	121,40	21,80
A19	-	GONDREVILLE LA FRANCHE SUD	A31	10	CHATENOIS	32,30	49,20	77,10	104,00	18,40
A19	-	GONDREVILLE LA FRANCHE SUD	A5	16	CHATILLON-LABORDE	18,80	28,20	43,90	57,60	10,30
A19	-	GONDREVILLE LA FRANCHE SUD	A5	24	CHAUMONT-SEMOUTIERS	25,10	37,90	59,90	79,90	13,80
A19	-	GONDREVILLE LA FRANCHE SUD	A39	6	CHOISEY	33,40	51,10	80,30	107,80	18,90
A19	-	GONDREVILLE LA FRANCHE SUD	A71	-	CLERMONT	49,40	74,20	122,90	163,00	27,70
A19	-	GONDREVILLE LA FRANCHE SUD	A4	29.1	CLERMONT EN ARGONNE	34,10	51,90	81,50	107,10	19,40
A19	-	GONDREVILLE LA FRANCHE SUD	A31	11	COLOMBEY-LES-BELLES	35,00	53,00	83,20	113,10	19,50
A19	-	GONDREVILLE LA FRANCHE SUD	A71	12.1	COMBRONDE	44,50	67,00	110,80	146,00	25,00
A19	-	GONDREVILLE LA FRANCHE SUD	A6	17	COURTENAY	11,40	16,60	26,10	32,60	5,70
A19	-	GONDREVILLE LA FRANCHE SUD	A39	-	CRIMOLOIS	32,20	48,90	77,60	103,00	18,40
A19	-	GONDREVILLE LA FRANCHE SUD	A79	-	DEUX-CHAISES	41,00	62,40	103,20	135,80	23,10
A19	-	GONDREVILLE LA FRANCHE SUD	A311	-	DIJON SUD	31,50	48,30	75,10	100,50	17,60
A19	-	GONDREVILLE LA FRANCHE SUD	A31	4	DIJON-ARC SUR TILLE	33,00	50,60	78,80	105,50	18,70
A19	-	GONDREVILLE LA FRANCHE SUD	A36	2	DOLE	33,40	51,10	80,30	107,80	18,90
A19	-	GONDREVILLE LA FRANCHE SUD	A4	21	DORMANS	36,30	54,30	85,70	113,10	20,50
A19	-	GONDREVILLE LA FRANCHE SUD	A89	22	EGLETONS	58,20	88,40	140,60	188,90	33,30
A19	-	GONDREVILLE LA FRANCHE SUD	A40	11	ELOISE / ANNECY	50,30	77,90	121,50	164,80	29,40
A19	-	GONDREVILLE LA FRANCHE SUD	A4	23	EPERNAY	33,50	49,90	79,70	104,30	18,50
A19	-	GONDREVILLE LA FRANCHE SUD	A19	7	ESCRENNES	9,20	14,20	24,50	32,70	4,90
A19	-	GONDREVILLE LA FRANCHE SUD	A85	10	ESVRES	35,70	54,30	89,60	114,50	19,90
A19	-	GONDREVILLE LA FRANCHE SUD	A40	2	FEILLENS	35,60	55,20	86,20	116,20	20,60
A19	-	GONDREVILLE LA FRANCHE SUD	A6	-	FLEURY-EN-BIERE	17,40	26,20	40,50	52,40	9,30
A19	-	GONDREVILLE LA FRANCHE SUD	A6	15	FONTAINEBLEAU	14,90	21,90	34,60	43,50	7,70
A19	-	GONDREVILLE LA FRANCHE SUD	A19	5	FONTENAY SUR LOING	5,30	7,80	12,60	17,10	3,10
A19	-	GONDREVILLE LA FRANCHE SUD	A71	9	FORET DE TRONCAIS	37,00	56,30	92,40	120,10	20,90
A19	-	GONDREVILLE LA FRANCHE SUD	A5	17	FORGES	16,50	24,10	37,70	49,20	8,40
A19	-	GONDREVILLE LA FRANCHE SUD	A4	32	FRESNES EN WOEVRE	38,60	59,00	92,80	121,80	21,80
A19	-	GONDREVILLE LA FRANCHE SUD	A719	-	GANNAT	44,20	66,90	109,80	145,30	24,90
A19	-	GONDREVILLE LA FRANCHE SUD	A36	2.1	GENDREY	34,50	53,00	83,70	112,80	19,80
A19	-	GONDREVILLE LA FRANCHE SUD	A71	14	GERZAT	45,90	69,90	113,90	149,40	26,10
A19	-	GONDREVILLE LA FRANCHE SUD	A404	-	GROISSIAT	45,90	70,90	111,20	150,30	26,90
A19	-	GONDREVILLE LA FRANCHE SUD	A31	-	GYE	37,20	56,00	87,30	118,40	20,70
A19	-	GONDREVILLE LA FRANCHE SUD	A10	12	JANVILLE (ALLAINES)	18,70	27,40	46,80	61,20	10,00
